id,title,address,price,surface,rooms,property_type,latitude,longitude,description,features,source,url,scraped_at,property_type_extracted,qualitative_features
2456,Furnished Studio - Move-In Ready!,Miami Springs,2310.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/hialeah-furnished-studio-move-in-ready/7870071990.html,2025-08-09,studio,['furnished']
2457,"Studio/Apt/ Todo incluido, parqueo, etc",Ponce  & Flagler,1400.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-studio-apt-todo-incluido-parqueo/7870068717.html,2025-08-09,studio,['unknown']
2458,"""1 Bedroom Studio - Budget-Friendly!",miami / dade county,1550.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-bedroom-studio-budget-friendly/7866099102.html,2025-08-09,studio,['unknown']
2459,OAKLAND PARK STUDIO,Oakland park,950.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-oakland-park-studio/7870054860.html,2025-08-09,studio,['unknown']
2460,NEW APARTMENT STUDIO WITH LOW MOVING COST,DANIA BEACH,2000.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/dania-new-apartment-studio-with-low/7870041969.html,2025-08-09,studio,['unknown']
2461,remodeled cottage/studio,Riviera Beach,1200.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/pbc/apa/d/west-palm-beach-remodeled-cottage-studio/7868462525.html,2025-08-09,studio,['unknown']
2462,COZY STUDIO NORTH MIAMI,miami / dade county,1150.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-cozy-studio-north-miami/7865838390.html,2025-08-09,studio,['unknown']
2463,Efficiency / Studio at 2004 NW 27th Street,Oakland Park,1050.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/brw/apa/d/fort-lauderdale-efficiency-studio-at/7869872135.html,2025-08-09,studio,['unknown']
2464,RENOVATED AND FURNISHED STUDIO STEPS TO LINCOLN RD,SOUTH BEACH MIAMI BEACH,1950.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-beach-renovated-and-furnished/7869869139.html,2025-08-09,studio,['furnished']
2465,Gorgeous studio in the heart of downtown furnished,Downtown,2300.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-gorgeous-studio-in-the-heart-of/7869820884.html,2025-08-09,studio,['furnished']
2466,One Miami studio with stunning views for rent,Miami,2300.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-one-miami-studio-with-stunning/7869817704.html,2025-08-09,studio,['unknown']
2467,remodeled cottage/studio,Riviera Beach,1200.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/pbc/apa/d/west-palm-beach-remodeled-cottage-studio/7864407434.html,2025-08-09,studio,['unknown']
2468,Furnished Studio for rent on Miami Beach,MIAMI BEACH,1700.0,,,appartement,,,,[],craigslist_miami,https://miami.craigslist.org/mdc/apa/d/miami-beach-furnished-studio-for-rent/7866412521.html,2025-08-09,studio,['furnished']
2469,"Condo Studio Fully Furnished, Long or Short Term",Yonge and Sheppard,2145.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/north-york-condo-studio-fully-furnished/7872438166.html,2025-08-09,studio,['furnished']
2470,Yorkville Studio 1 Bath Apartment - 2000,yorkville,2000.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-yorkville-studio-bath-apartment/7872408736.html,2025-08-09,studio,['unknown']
2471,Aug/Sept ❤ Unfurnished studio ALL INCL 1 month FREE with gym,"Yonge/Bloor, Wellesley/Church area",1895.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-aug-sept-unfurnished-studio-all/7868899268.html,2025-08-09,studio,['unknown']
2472,Studio bsmt apart. for rent available Aug.15,Toronto,1700.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/york-studio-bsmt-apart-for-rent/7872355750.html,2025-08-09,studio,['unknown']
2473,199 RICHMOND ST. WEST - STUDIO CONDOS - HIGH FLOOR 1 BEDROOM W/LOCKER,199 Richmond Street West & University Avenue M5V0H4,2300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-199-richmond-st-west-studio/7872242235.html,2025-08-09,studio,['unknown']
2474,"1319A DAVENPORT RD. BSMT - STUDIO/1BATH, PRIVATE ENTRANCE, A/C",Toronto,1300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-1319a-davenport-rd-bsmt-studio/7870263045.html,2025-08-09,studio,['unknown']
2475,Studio Basement Apartment,Beaconsfield Village,1700.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-studio-basement-apartment/7872149200.html,2025-08-09,studio,['unknown']
2476,10' CEILINGS STUDIO CONDO 512 SQ FT JUNCTION TRIANGLE PARKING AVAILABL,DUPONT AND LANSDOWNE,1850.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/west-toronto-10-ceilings-studio-condo/7869412260.html,2025-08-09,studio,['unknown']
2477,STUDIO ON RICHMOND: Spacious Bachelor Condo For Rent w/LOCKER,Downtown TORONTO,2180.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-studio-on-richmond-spacious/7869553712.html,2025-08-09,studio,['spacious']
2478,S Annex Basement Studio Apartment -downtown,Bathurst-College,1300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-annex-basement-studio-apartment/7872059078.html,2025-08-09,studio,['unknown']
2479,"140 SPRINGHURST AVE. #4 - BRIGHT UPGRADED STUDIO/1BATH, LAUNDRY,","Toronto, King West",1650.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-140-springhurst-ave-bright/7871831405.html,2025-08-09,studio,"['bright', 'laundry']"
2480,"140 SPRINGHURST AVE. #5 -UPGRADED STUDIO/1BATH, LAUNDRY","Toronto, King West",1800.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-140-springhurst-ave-upgraded/7871824784.html,2025-08-09,studio,['laundry']
2481,Studio open concept bsmt apt. for rent,Toronto,1750.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/york-studio-open-concept-bsmt-apt-for/7871820907.html,2025-08-09,studio,['unknown']
2482,Furnished Jr. Studio Unit in the basement available for rent.,city of toronto,1390.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/west-toronto-furnished-jr-studio-unit/7868896229.html,2025-08-09,studio,['furnished']
2483,One studio on third floor,Toronto,1450.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-one-studio-on-third/7869276876.html,2025-08-09,studio,['unknown']
2484,Studio Bachelor steps to TTC subway,High Park North,1780.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-studio-bachelor-steps-to-ttc/7871583701.html,2025-08-09,studio,['unknown']
2485,"DOWNTOWN STUDIO, basement, fully furnished, available SEPTEMBER 1st",toronto,1375.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-downtown-studio-basement-fully/7871244587.html,2025-08-09,studio,['furnished']
2486,Newly Renovated 1 small bedroom /Studio House,Toronto,800.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downsview-east-newly-renovated-small/7870958578.html,2025-08-09,studio,['unknown']
2487,Fully Furnished Trendy Basement Studio Apartment All Inclusive,Toronto,2095.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-fully-furnished-trendy-basement/7861815426.html,2025-08-09,studio,['furnished']
2488,"Unique Luxury Studio Basement Apartment, Junction Area","Junction Area, Toronto",1640.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-unique-luxury-studio-basement/7870167623.html,2025-08-09,studio,['unknown']
2489,Modern Studio by Bloor/DVP for Sublease! (Parliament St),city of toronto,1550.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-modern-studio-by-bloor-dvp-for/7866689901.html,2025-08-09,studio,['unknown']
2490,Spacious Bachelor/Studio Available August 1st,Yonge and Elglinton,1925.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-bachelor-studio/7864335804.html,2025-08-09,studio,['spacious']
2491,Studio separate apartment for rent Don Mills/York Mills,Toronto,1400.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/north-york-studio-separate-apartment/7869190279.html,2025-08-09,studio,['unknown']
2492,Studio for Rent,Toronto,1800.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/york-studio-for-rent/7869187230.html,2025-08-09,studio,['unknown']
2493,Large studio basement for rent in Central Oshawa,Oshawa,2000.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/drh/apa/d/oshawa-east-large-studio-basement-for/7868646260.html,2025-08-09,studio,['unknown']
2494,Fully Furnished Studio Apartment in the St. Lawerence Neighbourhood,Downtown Toronto,1725.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-fully-furnished-studio/7868193718.html,2025-08-09,studio,['furnished']
2495,169 Lawrence Ave West- 1 Bed Studio,Toronto,1475.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-169-lawrence-ave-west-bed-studio/7867273658.html,2025-08-09,studio,['unknown']
2496,Toronto Downtown Bachelor Studio Apt Available  Utility Inclusive,Toronto,1425.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-toronto-downtown-bachelor/7866663043.html,2025-08-09,studio,['unknown']
2497,Studio for rent at Citylights - 195 Redpath,Yonge & Eglinton,1900.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-studio-for-rent-at-citylights/7866466448.html,2025-08-09,studio,['unknown']
2498,Studio Basement Apt for Rent in East York Donlands/ O'Connor,"east york, toronto",1700.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/east-toronto-studio-basement-apt-for/7865844644.html,2025-08-09,studio,['unknown']
2499,"Condo Studio Fully Furnished, Long or Short Term",Yonge and Sheppard,2150.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/north-york-condo-studio-fully-furnished/7865399702.html,2025-08-09,studio,['furnished']
2500,Basement Studio Apartment with Den for Rent In Bowmanville,Bowmanville,1580.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/drh/apa/d/bowmanville-west-basement-studio/7865396259.html,2025-08-09,studio,['unknown']
2501,"82 DALHOUSIE STREET! STUDIO,1BATH,DOWNTOWN TORONTO",Church and Dundas,1900.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-82-dalhousie-street/7865217607.html,2025-08-09,studio,['unknown']
2502,spacious & renovated Studio,Yonge and Steeles,1500.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/thornhill-spacious-renovated-studio/7865002565.html,2025-08-09,studio,['spacious']
2503,"BRAND NEW 308 JARVIS STREET,1BED+DEN,2BATHS,BALCONY,DOWNTOWN TORONTO",Jarvis and Carlton,2300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-308-jarvis/7865256945.html,2025-08-09,1br,['unknown']
2504,August-Sept❤Unfurnished 1-bedr ALL INCL 1 month FREE with new gym,"Yonge/Bloor, Wellesley/Church area",2150.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-august-septunfurnished-bedr-all/7868899197.html,2025-08-09,unknown,['unknown']
2505,Bright 1+1 south facing unit offers a spacious open-concept layout,"North St. James Town, Toronto",2500.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bright-11-south-facing-unit/7862182307.html,2025-08-09,unknown,"['spacious', 'bright']"
2506,8 months left on the lease,toronto,1899.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-months-left-on-the-lease/7872341582.html,2025-08-09,unknown,['unknown']
2507,"Bright & Contemporary Condo! (1+Den, 2 Full Bath)",Newmarket,2300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/yrk/apa/d/newmarket-bright-contemporary-condo/7870443367.html,2025-08-09,unknown,['bright']
2508,15 LOWER JARVIS STREET - LIGHTHOUSE CONDOS - HIGH FLOOR 1 BEDROOM+DEN,15 Lower Jarvis Street & 20 Richardson Street M5E0C4,2400.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-15-lower-jarvis-street/7868826826.html,2025-08-09,1br,['unknown']
2509,LITTLE ITALY SPACIOUS AND CHARMING BACHELOR EXPOSED BRICK,COLLEGE AND CHRISTE,1995.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-little-italy-spacious/7868397748.html,2025-08-09,unknown,['spacious']
2510,MUST SEE JUNCTION HOUSE 1 BED 675 SQ FT LOFTS,DUNDAS AND KEELE,2275.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-must-see-junction-house-bed-675/7866867517.html,2025-08-09,1br,['unknown']
2511,BRAND NEW LUXURY CONDO 1+1 2 FULL BATHS PARKING INCLD,BLOOR AND DUNDAS,2500.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-luxury-condo-11-full/7868913422.html,2025-08-09,unknown,['unknown']
2512,BRAND NEW NEVER LIVED IN 1 BED LUXURY CONDO,BLOOR AND DUNDAS,2150.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-bed/7868401312.html,2025-08-09,1br,['unknown']
2513,MUST SEE SPACIOUS BACHELOR MAIN LEVEL,BLOOR AND CHRISTE,1900.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-must-see-spacious/7868397481.html,2025-08-09,unknown,['spacious']
2514,BRAND NEW NEVER LIVED IN STEPS TO LIBERTY VILLAGE 1 BED,KING AND DUFFERIN,2050.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-steps/7866866631.html,2025-08-09,1br,['unknown']
2515,KENSIGHTON MARKET 1 BED BRAND NEW,DUNDAS AND SPADINA,2150.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-kensighton-market-bed/7866597833.html,2025-08-09,1br,['unknown']
2516,RONCE ADDRESS BRAND NEW SPACIOUS BACHELOR APARTMENT,RONCE,1800.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-ronce-address-brand-new/7861214417.html,2025-08-09,unknown,['spacious']
2517,newly renovated spacious bachelor,eglinton and keele,1550.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/york-newly-renovated-spacious-bachelor/7869677951.html,2025-08-09,unknown,['spacious']
2518,Entertainment district affordable!,209 Fort York Blvd,1825.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7871995171.html,2025-08-09,unknown,['unknown']
2519,Furnished Downtown Studios,Toronto,1400.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-furnished-downtown-studios/7868759110.html,2025-08-09,unknown,['furnished']
2520,1+1 Bed & 1 Bath - 181 Sterling Rd,Toronto,2395.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-11-bed-bath-sterling-rd/7871699383.html,2025-08-09,1br,['unknown']
2521,Recent renovations spacious layout!,202 Rusholme Rd BASEMENT,2375.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/west-toronto-recent-renovations/7871632646.html,2025-08-09,unknown,['spacious']
2522,"Brand New - 1 Bed 1 Bath - Apartment, 24th Floor, Great Views",Mississauga,2150.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/mss/apa/d/mississauga-brand-new-bed-bath/7871625164.html,2025-08-09,1br,['unknown']
2523,Near beaches xl furnished room in custom home all util incl Sept 1,Cliffside,980.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/scarborough-near-beaches-xl-furnished/7865853761.html,2025-08-09,unknown,['furnished']
2524,0 Bed & 1 Bath - 238 Simcoe St,Toronto,2100.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-simcoe-st/7871190220.html,2025-08-09,unknown,['unknown']
2525,1 Bed & 1 Bath - 5 Defries St,Toronto,2100.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-defries-st/7871187055.html,2025-08-09,1br,['unknown']
2526,8 months left on the lease,toronto,1899.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/west-toronto-months-left-on-the-lease/7870785125.html,2025-08-09,unknown,['unknown']
2527,Condo for Rent,city of toronto,2100.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-condo-for-rent/7870122837.html,2025-08-09,unknown,['unknown']
2528,1 Bed Condo @ Forest Manor,"North York, Toronto",2200.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/north-york-bed-condo-forest-manor/7866470159.html,2025-08-09,1br,['unknown']
2529,One-bedroom unit in DT for rent,Downtown Toronto,2200.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/toronto-one-bedroom-unit-in-dt-for-rent/7869843943.html,2025-08-09,unknown,['unknown']
2530,Brand New 1 Bed + Den w/ Parking & Locker – Square One,mississauga,2300.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/mss/apa/d/mississauga-brand-new-bed-den-parking/7869684270.html,2025-08-09,1br,['unknown']
2531,Very spacious modern unit 700+sqft!,756 Crawford St BASEMENT,1950.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-very-spacious-modern/7869063701.html,2025-08-09,unknown,['spacious']
2532,Newly Constructed Condo for Rent,Mississauga,2499.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/mss/apa/d/mississauga-newly-constructed-condo-for/7868713520.html,2025-08-09,unknown,['unknown']
2533,Feels brand new + den entertainment district!,27 Bathurst St,2500.0,,,appartement,,,,[],craigslist_toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-feels-brand-new-den/7868376126.html,2025-08-09,unknown,['unknown']
